2026-04-01 20:36:42,251,INFO,DEEP_ANALYSIS_V45,signal=SELL,conf=0.73,regime=BREAKOUT,vix=18.5
2026-04-01 20:36:45,175,INFO,CHART_GEN_COMPLETE,duration_ms=7460,base64_kb=463,screen_share_updated=YES
2026-04-01 20:37:09,698,INFO,CHART_GEN_COMPLETE,duration_ms=7992,base64_kb=483,screen_share_updated=YES
2026-04-01 20:37:36,560,INFO,CHART_GEN_COMPLETE,duration_ms=9177,base64_kb=483,screen_share_updated=YES
2026-04-01 20:37:42,765,INFO,CHART_GEN_COMPLETE,duration_ms=7384,base64_kb=483,screen_share_updated=YES
2026-04-01 20:38:06,710,INFO,CHART_GEN_COMPLETE,duration_ms=7329,base64_kb=483,screen_share_updated=YES
2026-04-01 20:39:07,011,INFO,CHART_GEN_COMPLETE,duration_ms=17099,base64_kb=462,screen_share_updated=YES
2026-04-01 20:39:10,970,INFO,CHART_GEN_COMPLETE,duration_ms=13305,base64_kb=462,screen_share_updated=YES
2026-04-01 20:39:13,490,INFO,CHART_GEN_COMPLETE,duration_ms=11769,base64_kb=462,screen_share_updated=YES
2026-04-01 20:39:33,259,INFO,CHART_GEN_COMPLETE,duration_ms=7533,base64_kb=462,screen_share_updated=YES
2026-04-01 20:39:57,509,INFO,CHART_GEN_COMPLETE,duration_ms=7788,base64_kb=462,screen_share_updated=YES
2026-04-01 20:40:23,818,INFO,CHART_GEN_COMPLETE,duration_ms=10098,base64_kb=461,screen_share_updated=YES
2026-04-01 20:40:30,533,INFO,CHART_GEN_COMPLETE,duration_ms=8812,base64_kb=461,screen_share_updated=YES
2026-04-01 20:40:55,812,INFO,CHART_GEN_COMPLETE,duration_ms=10096,base64_kb=461,screen_share_updated=YES
2026-04-01 20:41:02,813,INFO,CHART_GEN_COMPLETE,duration_ms=9104,base64_kb=461,screen_share_updated=YES
2026-04-01 20:41:25,040,INFO,CHART_GEN_COMPLETE,duration_ms=7319,base64_kb=456,screen_share_updated=YES
2026-04-01 20:41:49,232,INFO,CHART_GEN_COMPLETE,duration_ms=7514,base64_kb=456,screen_share_updated=YES
2026-04-01 20:42:13,393,INFO,CHART_GEN_COMPLETE,duration_ms=7679,base64_kb=456,screen_share_updated=YES
2026-04-01 20:42:36,642,INFO,CHART_GEN_COMPLETE,duration_ms=6932,base64_kb=456,screen_share_updated=YES
2026-04-01 20:43:01,162,INFO,CHART_GEN_COMPLETE,duration_ms=7450,base64_kb=456,screen_share_updated=YES
2026-04-01 20:43:25,744,INFO,CHART_GEN_COMPLETE,duration_ms=8033,base64_kb=453,screen_share_updated=YES
2026-04-01 20:43:33,747,INFO,CHART_GEN_COMPLETE,duration_ms=8025,base64_kb=453,screen_share_updated=YES
2026-04-01 20:43:57,253,INFO,CHART_GEN_COMPLETE,duration_ms=7546,base64_kb=453,screen_share_updated=YES
2026-04-01 20:44:21,624,INFO,CHART_GEN_COMPLETE,duration_ms=7910,base64_kb=455,screen_share_updated=YES
2026-04-01 20:44:45,239,INFO,CHART_GEN_COMPLETE,duration_ms=7526,base64_kb=455,screen_share_updated=YES
2026-04-01 20:45:09,320,INFO,CHART_GEN_COMPLETE,duration_ms=7606,base64_kb=455,screen_share_updated=YES
2026-04-01 20:45:33,261,INFO,CHART_GEN_COMPLETE,duration_ms=7553,base64_kb=455,screen_share_updated=YES
2026-04-01 20:45:57,523,INFO,CHART_GEN_COMPLETE,duration_ms=7810,base64_kb=455,screen_share_updated=YES
2026-04-01 20:46:21,546,INFO,CHART_GEN_COMPLETE,duration_ms=7836,base64_kb=455,screen_share_updated=YES
2026-04-01 20:46:45,273,INFO,CHART_GEN_COMPLETE,duration_ms=7563,base64_kb=455,screen_share_updated=YES
2026-04-01 20:47:09,055,INFO,CHART_GEN_COMPLETE,duration_ms=7342,base64_kb=453,screen_share_updated=YES
2026-04-01 20:47:35,015,INFO,CHART_GEN_COMPLETE,duration_ms=9302,base64_kb=453,screen_share_updated=YES
2026-04-01 20:47:42,278,INFO,CHART_GEN_COMPLETE,duration_ms=8568,base64_kb=453,screen_share_updated=YES
2026-04-01 20:48:05,735,INFO,CHART_GEN_COMPLETE,duration_ms=8020,base64_kb=453,screen_share_updated=YES
2026-04-01 20:48:13,637,INFO,CHART_GEN_COMPLETE,duration_ms=7921,base64_kb=454,screen_share_updated=YES
2026-04-01 20:48:36,965,INFO,CHART_GEN_COMPLETE,duration_ms=7248,base64_kb=454,screen_share_updated=YES
2026-04-01 20:49:03,869,INFO,CHART_GEN_COMPLETE,duration_ms=10153,base64_kb=454,screen_share_updated=YES
2026-04-01 20:49:10,367,INFO,CHART_GEN_COMPLETE,duration_ms=8649,base64_kb=454,screen_share_updated=YES
2026-04-01 20:49:35,478,INFO,CHART_GEN_COMPLETE,duration_ms=9767,base64_kb=454,screen_share_updated=YES
2026-04-01 20:49:42,141,INFO,CHART_GEN_COMPLETE,duration_ms=8420,base64_kb=454,screen_share_updated=YES
