obs,action,reward,price
"[0.9524642857142858, 2.0, 0.26666666666666666, -1.0, -1.0, -0.075, -0.057492989779711935, 0.004499606284449342, 0.0, 1.0, 0.0625, 0.605, -0.6, -0.17419354838709677, 0.35571631878557874, 1.0, 0.0]",HOLD,-2.543801391524352,6667.25
"[0.9523571428571429, 2.0, 0.26666666666666666, -1.0, -1.0, -0.09756097560975618, -0.05924551996304217, -0.002249550089981067, 0.0, 1.0, 0.020833333333333332, 0.5651, -0.6, -0.2129032258064516, 0.3602545857052498, 1.0, 0.0]",HOLD,-2.5256483238456675,6666.5
"[0.9522857142857143, 2.0, 0.26666666666666666, -1.0, -1.0, 0.2542372881355932, -0.06592471003714309, -0.0014999250037495138, 0.0, 1.0, -0.10416666666666667, 0.5198, 0.6, -0.17419354838709677, 0.35914769133459834, 1.0, 0.0]",HOLD,4.069924098671726,6666.0
"[0.9521428571428572, 2.0, 0.26666666666666666, -1.0, -1.0, 0.04, -0.07440039569191867, -0.005249147013610678, 0.0, 1.0, -0.22916666666666666, 0.473, 0.6, -0.13548387096774192, 0.3614721695129665, 1.0, 0.0]",HOLD,4.079222011385199,6665.0
"[0.952, 2.0, 0.26666666666666666, -1.0, -1.0, -0.07692307692307693, -0.08817210950537628, -0.011246485473288548, 0.0, 1.0, -0.3125, 0.4256, 0.6, -0.0967741935483871, 0.36036527514231503, 1.0, 0.0]",HOLD,4.074794433902594,6664.0
"[0.9520714285714286, 2.0, 0.26666666666666666, -1.0, -1.0, -0.30612244897959184, -0.10593638474701947, -0.014245548266167418, 0.0, 1.0, -0.2708333333333333, 0.3802, 0.6, -0.0967741935483871, 0.3569339025932954, 1.0, 0.0]",HOLD,4.061068943706515,6664.5
"[0.9521071428571428, 2.0, 0.26666666666666666, -1.0, -1.0, -0.30612244897959184, -0.11466417316014485, -0.008249278188159348, 0.0, 1.0, -0.16666666666666666, 0.3415, -0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6664.75
"[0.9521428571428572, 2.0, 0.26666666666666666, -1.0, -1.0, -0.18181818181818188, -0.11820369450615545, -0.005250131253280443, 0.0, 1.0, -0.10416666666666667, 0.3069, 0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.0
"[0.9521071428571428, 2.0, 0.26666666666666666, -1.0, -1.0, -0.09523809523809518, -0.11763760914864178, -0.003000300030002734, 0.0, 1.0, 0.0, 0.3, 0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6664.75
"[0.9521071428571428, 2.0, 0.26666666666666666, -1.0, -1.0, -0.26315789473684204, -0.11785038880643697, -0.000750187546887382, 0.0, 1.0, 0.0625, 0.2985, 0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6664.75
"[0.9519285714285715, 2.0, 0.26666666666666666, -1.0, -1.0, -0.3714285714285714, -0.11668061445016065, 0.0022509003601456357, 0.0, 1.0, 0.020833333333333332, 0.3012, 0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6663.5
"[0.9519285714285715, 2.0, 0.26666666666666666, -1.0, -1.0, -0.38888888888888884, -0.12441202989884914, -0.0030009753169779607, 0.0, 1.0, -0.10416666666666667, 0.3034, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6663.5
"[0.9520357142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.5151515151515152, -0.1290554278141826, -0.0037510784350502924, 0.0, 1.0, -0.125, 0.3066, 0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6664.25
"[0.9521071428571428, 2.0, 0.26666666666666666, -1.0, -1.0, -0.5625, -0.12524685506268723, -0.0022505626406599255, 0.0, 1.0, -0.041666666666666664, 0.3172, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6664.75
"[0.95225, 2.0, 0.26666666666666666, -1.0, -1.0, -0.4705882352941177, -0.11685193514158528, 0.0, 0.0, 1.0, 0.0, 0.327, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.75
"[0.9522857142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.1875, -0.10097331392671549, 0.0030008627480393457, 0.0, 1.0, 0.1875, 0.3363, 0.6, 0.0967741935483871, 0.3500711574952562, 1.0, 0.0]",HOLD,4.0336179633143585,6666.0
"[0.9521785714285714, 2.0, 0.26666666666666666, -1.0, -1.0, -0.06666666666666671, -0.08539479956916693, 0.00750356419298992, 0.0, 1.0, 0.20833333333333334, 0.3362, -0.6, 0.0967741935483871, 0.351786843769766, 1.0, 0.0]",HOLD,-2.559519291587603,6665.25
"[0.9522142857142857, 2.0, 0.26666666666666666, -1.0, -1.0, -0.09677419354838705, -0.07819883358470178, 0.005252494935095164, 0.0, 1.0, 0.08333333333333333, 0.3337, 0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.5
"[0.9521785714285714, 2.0, 0.26666666666666666, -1.0, -1.0, 0.07142857142857138, -0.06968101777620177, 0.00375135986795172, 0.0, 1.0, 0.0625, 0.3299, -0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.25
"[0.95225, 2.0, 0.26666666666666666, 1.0, -1.0, 0.2, -0.0642133673133685, 0.0015004313740218933, 0.0, 1.0, -0.041666666666666664, 0.3274, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.75
"[0.95225, 2.0, 0.26666666666666666, 1.0, -1.0, 0.2, -0.055216664538511394, 0.0, 0.0, 1.0, -0.020833333333333332, 0.3236, 0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.75
"[0.95225, 2.0, 0.26666666666666666, 1.0, -1.0, 0.16666666666666657, -0.0475440278924907, -0.0007500750075006835, 0.0, 1.0, 0.041666666666666664, 0.3205, 0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.75
"[0.9522857142857143, 2.0, 0.26666666666666666, 1.0, -1.0, 0.13043478260869562, -0.040997886470813684, 0.001500318817750923, 0.0, 1.0, 0.020833333333333332, 0.318, 0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.0
"[0.9522857142857143, 2.0, 0.26666666666666666, 1.0, -1.0, 0.21739130434782608, -0.033413199777987755, 0.0015002625459459296, 0.0, 1.0, 0.0625, 0.303, -0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.0
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, -1.0, 0.21739130434782608, -0.027098101219053206, 0.0022504782266219436, 0.0, 1.0, 0.020833333333333332, 0.2839, -0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.75
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, -1.0, 0.619047619047619, -0.015867985853492427, 0.003000412556728449, 0.0, 1.0, 0.08333333333333333, 0.2655, -0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.75
"[0.9526071428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.619047619047619, -0.0068942665227950785, 0.003000412556728449, 0.0, 1.0, 0.08333333333333333, 0.2517, -0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6668.25
"[0.9525714285714286, 2.0, 0.26666666666666666, 1.0, 1.0, 0.6666666666666665, 0.012172772038320545, 0.0075010313918166815, 0.0, 1.0, 0.1875, 0.2388, 0.6, 0.0967741935483871, 0.3500711574952562, 1.0, 0.0]",HOLD,4.0336179633143585,6668.0
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, -1.0, 0.5652173913043478, 0.024973388572925616, 0.006000600060005468, 0.0, 1.0, 0.16666666666666666, 0.2268, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.75
"[0.9524285714285714, 2.0, 0.26666666666666666, 1.0, 1.0, 0.16666666666666657, 0.024746642434274692, 0.0022502250225020504, 0.0, 1.0, 0.0, 0.2143, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.0
"[0.9521428571428572, 2.0, 0.26666666666666666, -1.0, -1.0, 0.16666666666666657, 0.02627765347588138, 0.00074999062511516, 0.0, 1.0, 0.020833333333333332, 0.2031, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.0
"[0.9520714285714286, 2.0, 0.26666666666666666, -1.0, -1.0, -0.03448275862068968, 0.011223286493077467, -0.005249934375819443, 0.0, 1.0, -0.2708333333333333, 0.1937, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6664.5
"[0.9519642857142857, 2.0, 0.26666666666666666, -1.0, -1.0, -0.13333333333333341, -0.0046888575066077465, -0.011247328759420583, 0.0, 1.0, -0.2916666666666667, 0.1838, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6663.75
"[0.952, 2.0, 0.26666666666666666, -1.0, -1.0, -0.1875, -0.02308044575038366, -0.012747450509897895, 0.0, 1.0, -0.25, 0.1811, 0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6664.0
"[0.95225, 2.0, 0.26666666666666666, -1.0, -1.0, -0.2258064516129032, -0.03523662835241339, -0.008249896876288965, 0.0, 1.0, -0.25, 0.1835, -0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.75
"[0.9522142857142857, 2.0, 0.26666666666666666, -1.0, -1.0, 0.0, -0.030399226730605734, -0.0037498125093748946, 0.0, 1.0, 0.0625, 0.1863, 0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.5
"[0.95225, 2.0, 0.26666666666666666, -1.0, -1.0, -0.02564102564102555, -0.028256917761973456, 0.001500375093774764, 0.0, 1.0, 0.08333333333333333, 0.1882, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.75
"[0.95225, 2.0, 0.26666666666666666, -1.0, -1.0, -0.02564102564102555, -0.024257359681632805, 0.0037512191462241162, 0.0, 1.0, 0.16666666666666666, 0.1889, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.75
"[0.9521428571428572, 2.0, 0.26666666666666666, -1.0, -1.0, -0.02564102564102555, -0.020850798567789753, 0.006002626148942092, 0.0, 1.0, 0.14583333333333334, 0.1889, -0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.0
"[0.9520357142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.17948717948717957, -0.023930952081536817, 0.0030012004801927006, 0.0, 1.0, -0.0625, 0.1906, -0.6, -0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6664.25
"[0.9520357142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.2380952380952381, -0.032053524559887595, -0.004500618835090453, 0.0, 1.0, -0.10416666666666667, 0.1924, 0.6, -0.13548387096774192, 0.35117805186590767, 1.0, 0.0]",HOLD,4.038045540796964,6664.25
"[0.952, 2.0, 0.26666666666666666, -1.0, -1.0, -0.4444444444444446, -0.03805590267129446, -0.003750656364864824, 0.0, 1.0, -0.125, 0.1942, -0.6, -0.17419354838709677, 0.36086337760910814, 1.0, 0.0]",HOLD,-2.5232131562302342,6664.0
"[0.9520714285714286, 2.0, 0.26666666666666666, -1.0, -1.0, -0.4444444444444446, -0.04431755325776976, -0.005250721974272565, 0.0, 1.0, -0.14583333333333334, 0.1977, -0.6, -0.17419354838709677, 0.36257906388361794, 1.0, 0.0]",HOLD,-2.516350411132195,6664.5
"[0.9522142857142857, 2.0, 0.26666666666666666, -1.0, -1.0, -0.2727272727272728, -0.04473092354137407, -0.0037505156959083408, 0.0, 1.0, -0.041666666666666664, 0.1997, -0.6, -0.2129032258064516, 0.3619702719797596, 1.0, 0.0]",HOLD,-2.5187855787476283,6665.5
"[0.95225, 2.0, 0.26666666666666666, -1.0, -1.0, -0.16666666666666657, -0.036563941004533265, 0.001500375093774764, 0.0, 1.0, 0.10416666666666667, 0.2004, 0.6, -0.2129032258064516, 0.36711733080328907, 1.0, 0.0]",HOLD,4.101802656546489,6665.75
"[0.9524285714285714, 2.0, 0.26666666666666666, 1.0, 1.0, 0.10344827586206903, -0.027754711551551736, 0.004501631841544729, 0.0, 1.0, 0.125, 0.201, 0.6, -0.17419354838709677, 0.36086337760910814, 1.0, 0.0]",HOLD,4.076786843769766,6667.0
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, 1.0, 0.3125, -0.010568005329241714, 0.008252991709496449, 0.0, 1.0, 0.25, 0.2037, -0.6, -0.2129032258064516, 0.3791271347248577, 1.0, 0.0]",HOLD,-2.450158127767236,6666.75
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, 1.0, 0.4, 0.001025242598825571, 0.008253301320526596, 0.0, 1.0, 0.1875, 0.2082, -0.6, -0.2129032258064516, 0.37398007590132826, 1.0, 0.0]",HOLD,-2.4707463630613535,6666.75
"[0.9523571428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.3793103448275861, 0.010095357243062607, 0.0067521944631998565, 0.0, 1.0, 0.10416666666666667, 0.2132, 0.6, -0.2129032258064516, 0.36711733080328907, 1.0, 0.0]",HOLD,4.101802656546489,6666.5
"[0.9524642857142858, 2.0, 0.26666666666666666, 1.0, 1.0, 0.13043478260869562, 0.015103493548667756, 0.003000525091891859, 0.0, 1.0, 0.0625, 0.2157, 0.6, -0.17419354838709677, 0.35571631878557874, 1.0, 0.0]",HOLD,4.056198608475648,6667.25
"[0.9524642857142858, 2.0, 0.26666666666666666, 1.0, 1.0, 0.28, 0.024840171046798788, 0.004500618835088233, 0.0, 1.0, 0.020833333333333332, 0.2151, -0.6, -0.17419354838709677, 0.3522849462365592, 1.0, 0.0]",HOLD,-2.55752688172043,6667.25
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, 1.0, 0.25, 0.03218612632435906, 0.0007499625018736467, 0.0, 1.0, 0.041666666666666664, 0.2098, -0.6, -0.2129032258064516, 0.3619702719797596, 1.0, 0.0]",HOLD,-2.5187855787476283,6666.75
"[0.9524285714285714, 2.0, 0.26666666666666666, 1.0, 1.0, 0.15384615384615372, 0.033591612568397974, 0.0, 0.0, 1.0, 0.0, 0.2027, 0.6, -0.2129032258064516, 0.3585388994307401, 1.0, 0.0]",HOLD,4.067488931056293,6667.0
"[0.9525357142857143, 2.0, 0.26666666666666666, 1.0, 1.0, 0.33333333333333315, 0.036300317878976786, 0.00074999062511516, 0.0, 1.0, 0.041666666666666664, 0.1964, 0.6, -0.2129032258064516, 0.3619702719797596, 1.0, 0.0]",HOLD,4.081214421252372,6667.75
"[0.9525357142857143, 2.0, 0.26666666666666666, 1.0, 1.0, 0.5833333333333335, 0.043991102476957165, 0.0037500937523438083, 0.0, 1.0, 0.041666666666666664, 0.1903, -0.6, -0.2129032258064516, 0.3619702719797596, 1.0, 0.0]",HOLD,-2.5187855787476283,6667.75
"[0.9525, 2.0, 0.26666666666666666, 1.0, 1.0, 0.5833333333333335, 0.04951441618077297, 0.001499868761483114, 0.0, 1.0, 0.041666666666666664, 0.1842, -0.6, -0.2129032258064516, 0.3619702719797596, 1.0, 0.0]",HOLD,-2.5187855787476283,6667.5
"[0.9524642857142858, 2.0, 0.26666666666666666, 1.0, 1.0, 0.5833333333333335, 0.05127953803976197, 0.000749934380741557, 0.0, 1.0, 0.0625, 0.1757, 0.6, -0.17419354838709677, 0.35571631878557874, 1.0, 0.0]",HOLD,4.056198608475648,6667.25
"[0.9524285714285714, 2.0, 0.26666666666666666, 1.0, 1.0, 0.4782608695652175, 0.05008618055308034, 0.001499981250234761, 0.0, 1.0, 0.020833333333333332, 0.1664, 0.6, -0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.0
"[0.9523214285714285, 2.0, 0.26666666666666666, 1.0, 1.0, 0.3, 0.046587230309069125, 0.0, 0.0, 1.0, -0.0625, 0.1571, 0.6, -0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.25
"[0.9523571428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.09090909090909094, 0.03734088171913754, -0.0044992688688094695, 0.0, 1.0, -0.125, 0.1487, 0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.5
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, 1.0, -0.11111111111111129, 0.03166704063851285, -0.0037493907240082613, 0.0, 1.0, -0.08333333333333333, 0.1432, -0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.75
"[0.9523571428571429, 2.0, 0.26666666666666666, -1.0, 1.0, 0.0, 0.028858515857518797, -0.0022497187851522327, 0.0, 1.0, -0.041666666666666664, 0.1415, 0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.5
"[0.9523571428571429, 2.0, 0.26666666666666666, -1.0, 1.0, -0.052631578947368494, 0.024336874093569348, -0.002249803142224671, 0.0, 1.0, -0.041666666666666664, 0.1397, 0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.5
"[0.9525714285714286, 2.0, 0.26666666666666666, 1.0, 1.0, 0.0, 0.020519719344974874, -0.0014999250037495138, 0.0, 1.0, 0.020833333333333332, 0.1376, -0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6668.0
"[0.9525357142857143, 2.0, 0.26666666666666666, 1.0, 1.0, 0.14285714285714277, 0.029257218885595647, 0.00525032814550741, 0.0, 1.0, 0.125, 0.1354, 0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.75
"[0.9525357142857143, 2.0, 0.26666666666666666, 1.0, 1.0, 0.09090909090909094, 0.03378049666107472, 0.0037500937523438083, 0.0, 1.0, 0.08333333333333333, 0.1318, -0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.75
"[0.9526785714285714, 2.0, 0.26666666666666666, 1.0, 1.0, 0.2, 0.03693954211403252, 0.002999962500469522, 0.0, 1.0, 0.10416666666666667, 0.1297, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6668.75
"[0.9525714285714286, 2.0, 0.26666666666666666, 1.0, 1.0, 0.30434782608695654, 0.04697069292433298, 0.0067501687542170785, 0.0, 1.0, 0.1875, 0.1294, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6668.0
"[0.9526428571428571, 2.0, 0.26666666666666666, 1.0, 1.0, 0.04347826086956516, 0.04831717775859943, 0.004500112502814346, 0.0, 1.0, 0.0, 0.1297, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6668.5
"[0.9526071428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.11999999999999986, 0.05281035623556818, 0.0014997000599858978, 0.0, 1.0, 0.0625, 0.1305, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6668.25
"[0.9526071428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.11999999999999986, 0.053742101670468403, 0.0014997562896024164, 0.0, 1.0, 0.041666666666666664, 0.1294, 0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6668.25
"[0.9525357142857143, 2.0, 0.26666666666666666, 1.0, 1.0, 0.16666666666666657, 0.05385972116355333, 0.0014997562896024164, 0.0, 1.0, -0.041666666666666664, 0.1276, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.75
"[0.9524642857142858, 2.0, 0.26666666666666666, -1.0, 1.0, 0.11999999999999986, 0.049352527687642575, -0.00299906279287665, 0.0, 1.0, -0.020833333333333332, 0.1269, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.25
"[0.9525714285714286, 2.0, 0.26666666666666666, 1.0, 1.0, 0.16666666666666657, 0.04127845090106348, -0.002249550089981067, 0.0, 1.0, -0.10416666666666667, 0.1271, 0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6668.0
"[0.9524285714285714, 2.0, 0.26666666666666666, -1.0, 1.0, 0.23076923076923067, 0.040465816448067925, -0.0014995876134071828, 0.0, 1.0, -0.020833333333333332, 0.1274, -0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.0
"[0.9524285714285714, 2.0, 0.26666666666666666, -1.0, 1.0, 0.03448275862068954, 0.0313953144329389, -0.0037491095864727875, 0.0, 1.0, -0.10416666666666667, 0.1297, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.0
"[0.9525, 2.0, 0.26666666666666666, 1.0, 1.0, 0.07142857142857138, 0.02393328176167415, -0.0037491095864727875, 0.0, 1.0, -0.0625, 0.1309, 0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.5
"[0.9527857142857142, 2.0, 0.26666666666666666, 1.0, 1.0, 0.13333333333333328, 0.021799063631806347, -0.0007498781448012082, 0.0, 1.0, 0.020833333333333332, 0.1301, 0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6669.5
"[0.9525357142857143, 2.0, 0.26666666666666666, 1.0, 1.0, 0.1875, 0.03583068228972479, 0.0067494094266740134, 0.0, 1.0, 0.125, 0.136, -0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.75
"[0.9526071428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.0, 0.032463706549970085, -0.0007498500299929489, 0.0, 1.0, 0.0625, 0.1473, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6668.25
"[0.95275, 2.0, 0.26666666666666666, 1.0, 1.0, 0.05, 0.03344589983234982, 0.003749812509372674, 0.0, 1.0, 0.10416666666666667, 0.1593, -0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6669.25
"[0.9527142857142857, 2.0, 0.26666666666666666, 1.0, 1.0, 0.05, 0.04180610697703742, 0.006749662516876143, 0.0, 1.0, 0.14583333333333334, 0.1732, 0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6669.0
"[0.9526785714285714, 2.0, 0.26666666666666666, 1.0, 1.0, 0.10526315789473685, 0.04588896444602142, 0.004499437570304465, 0.0, 1.0, -0.041666666666666664, 0.1865, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6668.75
"[0.9526428571428571, 2.0, 0.26666666666666666, 1.0, 1.0, 0.027027027027026945, 0.046572798385204804, -0.002249044156232838, 0.0, 1.0, 0.08333333333333333, 0.1985, -0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6668.5
"[0.9527857142857142, 2.0, 0.26666666666666666, 1.0, 1.0, 0.027027027027026945, 0.04458423225669321, 0.0022496344344036245, 0.0, 1.0, 0.020833333333333332, 0.2111, 0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6669.5
"[0.9526785714285714, 2.0, 0.26666666666666666, 1.0, 1.0, 0.12195121951219505, 0.05049173747156601, 0.003749109586475008, 0.0, 1.0, 0.020833333333333332, 0.2233, -0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6668.75
"[0.9528214285714286, 2.0, 0.26666666666666666, 1.0, 1.0, 0.09523809523809518, 0.04856330414704644, -0.0014994189751460496, 0.0, 1.0, -0.020833333333333332, 0.2368, -0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6669.75
"[0.9527142857142857, 2.0, 0.26666666666666666, 1.0, 1.0, 0.22727272727272735, 0.05447024460027024, 0.002249212775526921, 0.0, 1.0, 0.08333333333333333, 0.2506, -0.6, -0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6669.0
"[0.9527142857142857, 2.0, 0.26666666666666666, 1.0, 1.0, 0.09090909090909094, 0.05247491451436872, 0.0007497656982202727, 0.0, 1.0, 0.041666666666666664, 0.2505, -0.6, -0.17419354838709677, 0.35400063251106895, 1.0, 0.0]",HOLD,-2.550664136622391,6669.0
"[0.9525714285714286, 2.0, 0.26666666666666666, -1.0, 1.0, 0.2, 0.050319640181260186, 0.0014995876134049624, 0.0, 1.0, -0.041666666666666664, 0.2395, 0.6, -0.17419354838709677, 0.35400063251106895, 1.0, 0.0]",HOLD,4.0493358633776095,6668.0
"[0.9526071428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.09090909090909094, 0.04008362203039724, -0.004498088312467896, 0.0, 1.0, -0.0625, 0.2304, 0.6, -0.17419354838709677, 0.35571631878557874, 1.0, 0.0]",HOLD,4.056198608475648,6668.25
"[0.9524642857142858, 2.0, 0.26666666666666666, -1.0, 1.0, 0.06976744186046503, 0.03360547388074338, -0.001499531396438325, 0.0, 1.0, -0.125, 0.2193, -0.6, -0.17419354838709677, 0.36086337760910814, 1.0, 0.0]",HOLD,-2.5232131562302342,6667.25
"[0.9524285714285714, 2.0, 0.26666666666666666, -1.0, -1.0, -0.2307692307692308, 0.020174618296368862, -0.007496532853554783, 0.0, 1.0, -0.14583333333333334, 0.2086, 0.6, -0.17419354838709677, 0.36257906388361794, 1.0, 0.0]",HOLD,4.0836495888678055,6667.0
"[0.9523928571428572, 2.0, 0.26666666666666666, -1.0, -1.0, -0.09090909090909094, 0.0074239641930944344, -0.0059979007347421565, 0.0, 1.0, -0.16666666666666666, 0.1994, 0.6, -0.17419354838709677, 0.3642947501581278, 1.0, 0.0]",HOLD,4.090512333965845,6666.75
"[0.9520714285714286, 2.0, 0.26666666666666666, -1.0, -1.0, -0.1875, -0.0046465836753668555, -0.006747638326585204, 0.0, 1.0, -0.10416666666666667, 0.1904, 0.6, -0.13548387096774192, 0.35117805186590767, 1.0, 0.0]",HOLD,4.038045540796964,6664.5
"[0.9520714285714286, 2.0, 0.26666666666666666, -1.0, -1.0, -0.5135135135135136, -0.03198793156525426, -0.010497900419916828, 0.0, 1.0, -0.3125, 0.1841, -0.6, -0.17419354838709677, 0.37630455407969643, 1.0, 0.0]",HOLD,-2.461448450347881,6664.5
"[0.9520714285714286, 2.0, 0.26666666666666666, -1.0, -1.0, -0.4999999999999997, -0.053040729528220254, -0.011247328759420583, 0.0, 1.0, -0.22916666666666666, 0.1804, -0.6, -0.17419354838709677, 0.3694418089816572, 1.0, 0.0]",HOLD,-2.4888994307400383,6664.5
"[0.9521428571428572, 2.0, 0.26666666666666666, -1.0, -1.0, -0.48571428571428554, -0.06893218839231849, -0.008249278188159348, 0.0, 1.0, -0.20833333333333334, 0.1788, 0.6, -0.13548387096774192, 0.35975648323845666, 1.0, 0.0]",HOLD,4.07235926628716,6665.0
"[0.9522857142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.38888888888888884, -0.07660646799931783, -0.0059997000150002755, 0.0, 1.0, -0.14583333333333334, 0.1824, -0.6, -0.13548387096774192, 0.35460942441492727, 1.0, 0.0]",HOLD,-2.5482289690069577,6666.0
